18-Jan-2021 17:07:38	CFS	ConfigServer.cpp            	 8260,   249: Started tracing
18-Jan-2021 17:14:35	CFS	CExeModule::InitApplication 	Default configuration set to TestCell: RRITE, Engine Type: uut1, Engine Standard: standard1, Customer: spte1, Id: 1
18-Jan-2021 17:14:35	CFS	CExeModule::InitApplication 	Default configuration object 0x07c0a2e8 set.
18-Jan-2021 17:14:35	CFS	CApplication::CApplication  	Current configuration object 0x07c0a2e8
18-Jan-2021 17:14:35	CFS	CApplication::ReadGenericSub	Read 2 generic subsystem types...
18-Jan-2021 17:14:35	CFS	CApplication::ReadGenericSub	Added generic subsystem type IDDS_RTE.
18-Jan-2021 17:14:35	CFS	CApplication::ReadGenericSub	Added generic subsystem type iDDS.
18-Jan-2021 17:14:35	CFS	CApplication::ReadGenericSub	Readed 2 generic subsystem types from ini file successfully!
18-Jan-2021 17:14:35	CFS	CUelProxyWrapper::Open      	COM connection created.
18-Jan-2021 17:14:35	CFS	CUelProxyWrapper::Open      	Connecting server rtehost...
18-Jan-2021 17:14:35	CFS	CUelProxyWrapper::Open      	Registering application CALCHK...
18-Jan-2021 17:14:36	CFS	CApplication::put_CurrentCon	Current configuration object 0x07c0a2e8
18-Jan-2021 17:14:36	CFS	COptions::FindByConfigLevel 	Name=ScanRates; ConfigLevel:0
18-Jan-2021 17:14:36	CFS	COptions::FindByConfigLevel 	m_OptionsCollection.size:0
18-Jan-2021 17:14:36	CFS	COptions::CreateOption      	Name=ScanRates; ConfigLevel:0, m_Dirs.size = 1
18-Jan-2021 17:14:36	CFS	COptions::FindByConfigLevel 	Name=CFEColorLevel0; ConfigLevel:0
18-Jan-2021 17:14:36	CFS	COptions::FindByConfigLevel 	m_OptionsCollection.size:1
18-Jan-2021 17:14:36	CFS	COptions::FindByConfigLevel 	option: name:ScanRates, level:0
18-Jan-2021 17:14:36	CFS	COptions::CreateOption      	Name=CFEColorLevel0; ConfigLevel:0, m_Dirs.size = 1
18-Jan-2021 17:14:36	CFS	COptions::FindByConfigLevel 	Name=CFEColorLevel1; ConfigLevel:0
18-Jan-2021 17:14:36	CFS	COptions::FindByConfigLevel 	m_OptionsCollection.size:2
18-Jan-2021 17:14:36	CFS	COptions::FindByConfigLevel 	option: name:ScanRates, level:0
18-Jan-2021 17:14:36	CFS	COptions::FindByConfigLevel 	option: name:CFEColorLevel0, level:0
18-Jan-2021 17:14:36	CFS	COptions::CreateOption      	Name=CFEColorLevel1; ConfigLevel:0, m_Dirs.size = 1
18-Jan-2021 17:14:36	CFS	COptions::FindByConfigLevel 	Name=CFEColorLevel2; ConfigLevel:0
18-Jan-2021 17:14:36	CFS	COptions::FindByConfigLevel 	m_OptionsCollection.size:3
18-Jan-2021 17:14:36	CFS	COptions::FindByConfigLevel 	option: name:ScanRates, level:0
18-Jan-2021 17:14:36	CFS	COptions::FindByConfigLevel 	option: name:CFEColorLevel0, level:0
18-Jan-2021 17:14:36	CFS	COptions::FindByConfigLevel 	option: name:CFEColorLevel1, level:0
18-Jan-2021 17:14:36	CFS	COptions::CreateOption      	Name=CFEColorLevel2; ConfigLevel:0, m_Dirs.size = 1
18-Jan-2021 17:14:36	CFS	COptions::FindByConfigLevel 	Name=CFEColorLevel3; ConfigLevel:0
18-Jan-2021 17:14:36	CFS	COptions::FindByConfigLevel 	m_OptionsCollection.size:4
18-Jan-2021 17:14:36	CFS	COptions::FindByConfigLevel 	option: name:ScanRates, level:0
18-Jan-2021 17:14:36	CFS	COptions::FindByConfigLevel 	option: name:CFEColorLevel0, level:0
18-Jan-2021 17:14:36	CFS	COptions::FindByConfigLevel 	option: name:CFEColorLevel1, level:0
18-Jan-2021 17:14:36	CFS	COptions::FindByConfigLevel 	option: name:CFEColorLevel2, level:0
18-Jan-2021 17:14:36	CFS	COptions::CreateOption      	Name=CFEColorLevel3; ConfigLevel:0, m_Dirs.size = 1
18-Jan-2021 17:14:36	CFS	COptions::FindByConfigLevel 	Name=CFEColorLevel4; ConfigLevel:0
18-Jan-2021 17:14:36	CFS	COptions::FindByConfigLevel 	m_OptionsCollection.size:5
18-Jan-2021 17:14:36	CFS	COptions::FindByConfigLevel 	option: name:ScanRates, level:0
18-Jan-2021 17:14:36	CFS	COptions::FindByConfigLevel 	option: name:CFEColorLevel0, level:0
18-Jan-2021 17:14:36	CFS	COptions::FindByConfigLevel 	option: name:CFEColorLevel1, level:0
18-Jan-2021 17:14:36	CFS	COptions::FindByConfigLevel 	option: name:CFEColorLevel2, level:0
18-Jan-2021 17:14:36	CFS	COptions::FindByConfigLevel 	option: name:CFEColorLevel3, level:0
18-Jan-2021 17:14:36	CFS	COptions::CreateOption      	Name=CFEColorLevel4; ConfigLevel:0, m_Dirs.size = 1
18-Jan-2021 17:14:36	CFS	COptions::FindByConfigLevel 	Name=CFEColorLevel5; ConfigLevel:0
18-Jan-2021 17:14:36	CFS	COptions::FindByConfigLevel 	m_OptionsCollection.size:6
18-Jan-2021 17:14:36	CFS	COptions::FindByConfigLevel 	option: name:ScanRates, level:0
18-Jan-2021 17:14:36	CFS	COptions::FindByConfigLevel 	option: name:CFEColorLevel0, level:0
18-Jan-2021 17:14:36	CFS	COptions::FindByConfigLevel 	option: name:CFEColorLevel1, level:0
18-Jan-2021 17:14:36	CFS	COptions::FindByConfigLevel 	option: name:CFEColorLevel2, level:0
18-Jan-2021 17:14:36	CFS	COptions::FindByConfigLevel 	option: name:CFEColorLevel3, level:0
18-Jan-2021 17:14:36	CFS	COptions::FindByConfigLevel 	option: name:CFEColorLevel4, level:0
18-Jan-2021 17:14:36	CFS	COptions::CreateOption      	Name=CFEColorLevel5; ConfigLevel:0, m_Dirs.size = 1
18-Jan-2021 17:14:36	CFS	COptions::FindByConfigLevel 	Name=CFEColorLevel6; ConfigLevel:0
18-Jan-2021 17:14:36	CFS	COptions::FindByConfigLevel 	m_OptionsCollection.size:7
18-Jan-2021 17:14:36	CFS	COptions::FindByConfigLevel 	option: name:ScanRates, level:0
18-Jan-2021 17:14:36	CFS	COptions::FindByConfigLevel 	option: name:CFEColorLevel0, level:0
18-Jan-2021 17:14:36	CFS	COptions::FindByConfigLevel 	option: name:CFEColorLevel1, level:0
18-Jan-2021 17:14:36	CFS	COptions::FindByConfigLevel 	option: name:CFEColorLevel2, level:0
18-Jan-2021 17:14:36	CFS	COptions::FindByConfigLevel 	option: name:CFEColorLevel3, level:0
18-Jan-2021 17:14:36	CFS	COptions::FindByConfigLevel 	option: name:CFEColorLevel4, level:0
18-Jan-2021 17:14:36	CFS	COptions::FindByConfigLevel 	option: name:CFEColorLevel5, level:0
18-Jan-2021 17:14:36	CFS	COptions::CreateOption      	Name=CFEColorLevel6; ConfigLevel:0, m_Dirs.size = 1
18-Jan-2021 17:14:37	CFS	CApplication::put_CurrentCon	Current configuration object 0x07c0a2e8
18-Jan-2021 17:14:37	CFS	CExeModule::SetDefaultConfig	Previous default configuration object 0x07c0a2e8
18-Jan-2021 17:14:37	CFS	CExeModule::SetDefaultConfig	New default configuration object 0x07c0a2e8
18-Jan-2021 17:14:37	CFS	CRTE::CRTE                  	Ctor
18-Jan-2021 17:14:38	CFS	CRTE::Init                  	Init started
18-Jan-2021 17:15:51	CFS	CExeModule::InitApplication 	Use existing default configuration object 0x07c0a2e8 set.
18-Jan-2021 17:15:51	CFS	CApplication::CApplication  	Current configuration object 0x07c0a2e8
18-Jan-2021 17:16:30	CFS	CApplication::~CApplication 	Release configuration object 0x07c0a2e8
18-Jan-2021 17:16:41	CFS	CExeModule::InitApplication 	Use existing default configuration object 0x07c0a2e8 set.
18-Jan-2021 17:16:41	CFS	CApplication::CApplication  	Current configuration object 0x07c0a2e8
18-Jan-2021 17:18:51	CFS	CApplication::~CApplication 	Release configuration object 0x07c0a2e8
18-Jan-2021 17:18:51	CFS	CRTE::~CRTE                 	Destructor
18-Jan-2021 17:24:22	CFS	CApplication::~CApplication 	Release configuration object 0x07c0a2e8
18-Jan-2021 17:24:27	CFS	CUELWrapper::Close          	Disconnect from UEL.
18-Jan-2021 17:24:27	CFS	CExeModule::MonitorShutdown 	Shutdown event
18-Jan-2021 17:24:54	CFS	ConfigServer.cpp            	10964,   249: Started tracing
18-Jan-2021 17:24:54	CFS	CExeModule::SetRoot         	Configuration root directory set to C:\proDAS\data\Configuration.
18-Jan-2021 17:24:55	CFS	CExeModule::InitApplication 	Global configurations object 7ce9060 created with result 0.
18-Jan-2021 17:24:55	CFS	CExeModule::InitApplication 	Default configuration set to TestCell: RRITE, Engine Type: uut1, Engine Standard: standard1, Customer: spte1, Id: 1
18-Jan-2021 17:24:55	CFS	CExeModule::InitApplication 	Default configuration object 0x07cea2e8 set.
18-Jan-2021 17:24:55	CFS	CApplication::CApplication  	Current configuration object 0x07cea2e8
18-Jan-2021 17:24:55	CFS	CApplication::ReadGenericSub	Read 2 generic subsystem types...
18-Jan-2021 17:24:55	CFS	CApplication::ReadGenericSub	Added generic subsystem type IDDS_RTE.
18-Jan-2021 17:24:55	CFS	CApplication::ReadGenericSub	Added generic subsystem type iDDS.
18-Jan-2021 17:24:55	CFS	CApplication::ReadGenericSub	Readed 2 generic subsystem types from ini file successfully!
18-Jan-2021 17:24:55	CFS	CUelProxyWrapper::Open      	COM connection created.
18-Jan-2021 17:24:55	CFS	CUelProxyWrapper::Open      	Connecting server rtehost...
18-Jan-2021 17:24:55	CFS	CUelProxyWrapper::Open      	Registering application CALCHK...
18-Jan-2021 17:25:29	CFS	CExeModule::InitApplication 	Use existing default configuration object 0x07cea2e8 set.
18-Jan-2021 17:25:29	CFS	CApplication::CApplication  	Current configuration object 0x07cea2e8
18-Jan-2021 17:25:40	CFS	CApplication::~CApplication 	Release configuration object 0x07cea2e8
18-Jan-2021 17:25:40	CFS	CApplication::~CApplication 	Release configuration object 0x07cea2e8
18-Jan-2021 17:25:45	CFS	CUELWrapper::Close          	Disconnect from UEL.
18-Jan-2021 17:25:45	CFS	CExeModule::MonitorShutdown 	Shutdown event
18-Jan-2021 17:27:34	CFS	ConfigServer.cpp            	 6596,   249: Started tracing
18-Jan-2021 17:27:34	CFS	CExeModule::SetRoot         	Configuration root directory set to C:\proDAS\data\Configuration.
18-Jan-2021 17:27:34	CFS	CExeModule::InitApplication 	Global configurations object 7e69060 created with result 0.
18-Jan-2021 17:27:34	CFS	CExeModule::InitApplication 	Default configuration set to TestCell: RRITE, Engine Type: uut1, Engine Standard: standard1, Customer: spte1, Id: 1
18-Jan-2021 17:27:34	CFS	CExeModule::InitApplication 	Default configuration object 0x07e6a2e8 set.
18-Jan-2021 17:27:34	CFS	CApplication::CApplication  	Current configuration object 0x07e6a2e8
18-Jan-2021 17:27:34	CFS	CApplication::ReadGenericSub	Read 2 generic subsystem types...
18-Jan-2021 17:27:34	CFS	CApplication::ReadGenericSub	Added generic subsystem type IDDS_RTE.
18-Jan-2021 17:27:34	CFS	CApplication::ReadGenericSub	Added generic subsystem type iDDS.
18-Jan-2021 17:27:34	CFS	CApplication::ReadGenericSub	Readed 2 generic subsystem types from ini file successfully!
18-Jan-2021 17:27:34	CFS	CUelProxyWrapper::Open      	COM connection created.
18-Jan-2021 17:27:34	CFS	CUelProxyWrapper::Open      	Connecting server rtehost...
18-Jan-2021 17:27:34	CFS	CUelProxyWrapper::Open      	Registering application CALCHK...
18-Jan-2021 17:28:45	CFS	CApplication::~CApplication 	Release configuration object 0x07e6a2e8
18-Jan-2021 17:28:50	CFS	CUELWrapper::Close          	Disconnect from UEL.
18-Jan-2021 17:28:50	CFS	CExeModule::MonitorShutdown 	Shutdown event
18-Jan-2021 17:30:13	CFS	ConfigServer.cpp            	10988,   249: Started tracing
18-Jan-2021 17:30:13	CFS	CExeModule::SetRoot         	Configuration root directory set to C:\proDAS\data\Configuration.
18-Jan-2021 17:30:13	CFS	CExeModule::InitApplication 	Global configurations object 7df9060 created with result 0.
18-Jan-2021 17:30:13	CFS	CExeModule::InitApplication 	Default configuration set to TestCell: RRITE, Engine Type: uut1, Engine Standard: standard1, Customer: spte1, Id: 1
18-Jan-2021 17:30:13	CFS	CExeModule::InitApplication 	Default configuration object 0x07dfa2e8 set.
18-Jan-2021 17:30:13	CFS	CApplication::CApplication  	Current configuration object 0x07dfa2e8
18-Jan-2021 17:30:13	CFS	CApplication::ReadGenericSub	Read 2 generic subsystem types...
18-Jan-2021 17:30:13	CFS	CApplication::ReadGenericSub	Added generic subsystem type IDDS_RTE.
18-Jan-2021 17:30:13	CFS	CApplication::ReadGenericSub	Added generic subsystem type iDDS.
18-Jan-2021 17:30:13	CFS	CApplication::ReadGenericSub	Readed 2 generic subsystem types from ini file successfully!
18-Jan-2021 17:30:13	CFS	CUelProxyWrapper::Open      	COM connection created.
18-Jan-2021 17:30:13	CFS	CUelProxyWrapper::Open      	Connecting server rtehost...
18-Jan-2021 17:30:13	CFS	CUelProxyWrapper::Open      	Registering application CALCHK...
18-Jan-2021 17:30:13	CFS	CApplication::put_CurrentCon	Current configuration object 0x07dfa2e8
18-Jan-2021 17:30:14	CFS	COptions::FindByConfigLevel 	Name=ScanRates; ConfigLevel:0
18-Jan-2021 17:30:14	CFS	COptions::FindByConfigLevel 	m_OptionsCollection.size:0
18-Jan-2021 17:30:14	CFS	COptions::CreateOption      	Name=ScanRates; ConfigLevel:0, m_Dirs.size = 1
18-Jan-2021 17:30:14	CFS	COptions::FindByConfigLevel 	Name=CFEColorLevel0; ConfigLevel:0
18-Jan-2021 17:30:14	CFS	COptions::FindByConfigLevel 	m_OptionsCollection.size:1
18-Jan-2021 17:30:14	CFS	COptions::FindByConfigLevel 	option: name:ScanRates, level:0
18-Jan-2021 17:30:14	CFS	COptions::CreateOption      	Name=CFEColorLevel0; ConfigLevel:0, m_Dirs.size = 1
18-Jan-2021 17:30:14	CFS	COptions::FindByConfigLevel 	Name=CFEColorLevel1; ConfigLevel:0
18-Jan-2021 17:30:14	CFS	COptions::FindByConfigLevel 	m_OptionsCollection.size:2
18-Jan-2021 17:30:14	CFS	COptions::FindByConfigLevel 	option: name:ScanRates, level:0
18-Jan-2021 17:30:14	CFS	COptions::FindByConfigLevel 	option: name:CFEColorLevel0, level:0
18-Jan-2021 17:30:14	CFS	COptions::CreateOption      	Name=CFEColorLevel1; ConfigLevel:0, m_Dirs.size = 1
18-Jan-2021 17:30:14	CFS	COptions::FindByConfigLevel 	Name=CFEColorLevel2; ConfigLevel:0
18-Jan-2021 17:30:14	CFS	COptions::FindByConfigLevel 	m_OptionsCollection.size:3
18-Jan-2021 17:30:14	CFS	COptions::FindByConfigLevel 	option: name:ScanRates, level:0
18-Jan-2021 17:30:14	CFS	COptions::FindByConfigLevel 	option: name:CFEColorLevel0, level:0
18-Jan-2021 17:30:14	CFS	COptions::FindByConfigLevel 	option: name:CFEColorLevel1, level:0
18-Jan-2021 17:30:14	CFS	COptions::CreateOption      	Name=CFEColorLevel2; ConfigLevel:0, m_Dirs.size = 1
18-Jan-2021 17:30:14	CFS	COptions::FindByConfigLevel 	Name=CFEColorLevel3; ConfigLevel:0
18-Jan-2021 17:30:14	CFS	COptions::FindByConfigLevel 	m_OptionsCollection.size:4
18-Jan-2021 17:30:14	CFS	COptions::FindByConfigLevel 	option: name:ScanRates, level:0
18-Jan-2021 17:30:14	CFS	COptions::FindByConfigLevel 	option: name:CFEColorLevel0, level:0
18-Jan-2021 17:30:14	CFS	COptions::FindByConfigLevel 	option: name:CFEColorLevel1, level:0
18-Jan-2021 17:30:14	CFS	COptions::FindByConfigLevel 	option: name:CFEColorLevel2, level:0
18-Jan-2021 17:30:14	CFS	COptions::CreateOption      	Name=CFEColorLevel3; ConfigLevel:0, m_Dirs.size = 1
18-Jan-2021 17:30:14	CFS	COptions::FindByConfigLevel 	Name=CFEColorLevel4; ConfigLevel:0
18-Jan-2021 17:30:14	CFS	COptions::FindByConfigLevel 	m_OptionsCollection.size:5
18-Jan-2021 17:30:14	CFS	COptions::FindByConfigLevel 	option: name:ScanRates, level:0
18-Jan-2021 17:30:14	CFS	COptions::FindByConfigLevel 	option: name:CFEColorLevel0, level:0
18-Jan-2021 17:30:14	CFS	COptions::FindByConfigLevel 	option: name:CFEColorLevel1, level:0
18-Jan-2021 17:30:14	CFS	COptions::FindByConfigLevel 	option: name:CFEColorLevel2, level:0
18-Jan-2021 17:30:14	CFS	COptions::FindByConfigLevel 	option: name:CFEColorLevel3, level:0
18-Jan-2021 17:30:14	CFS	COptions::CreateOption      	Name=CFEColorLevel4; ConfigLevel:0, m_Dirs.size = 1
18-Jan-2021 17:30:14	CFS	COptions::FindByConfigLevel 	Name=CFEColorLevel5; ConfigLevel:0
18-Jan-2021 17:30:14	CFS	COptions::FindByConfigLevel 	m_OptionsCollection.size:6
18-Jan-2021 17:30:14	CFS	COptions::FindByConfigLevel 	option: name:ScanRates, level:0
18-Jan-2021 17:30:14	CFS	COptions::FindByConfigLevel 	option: name:CFEColorLevel0, level:0
18-Jan-2021 17:30:14	CFS	COptions::FindByConfigLevel 	option: name:CFEColorLevel1, level:0
18-Jan-2021 17:30:14	CFS	COptions::FindByConfigLevel 	option: name:CFEColorLevel2, level:0
18-Jan-2021 17:30:14	CFS	COptions::FindByConfigLevel 	option: name:CFEColorLevel3, level:0
18-Jan-2021 17:30:14	CFS	COptions::FindByConfigLevel 	option: name:CFEColorLevel4, level:0
18-Jan-2021 17:30:14	CFS	COptions::CreateOption      	Name=CFEColorLevel5; ConfigLevel:0, m_Dirs.size = 1
18-Jan-2021 17:30:14	CFS	COptions::FindByConfigLevel 	Name=CFEColorLevel6; ConfigLevel:0
18-Jan-2021 17:30:14	CFS	COptions::FindByConfigLevel 	m_OptionsCollection.size:7
18-Jan-2021 17:30:14	CFS	COptions::FindByConfigLevel 	option: name:ScanRates, level:0
18-Jan-2021 17:30:14	CFS	COptions::FindByConfigLevel 	option: name:CFEColorLevel0, level:0
18-Jan-2021 17:30:14	CFS	COptions::FindByConfigLevel 	option: name:CFEColorLevel1, level:0
18-Jan-2021 17:30:14	CFS	COptions::FindByConfigLevel 	option: name:CFEColorLevel2, level:0
18-Jan-2021 17:30:14	CFS	COptions::FindByConfigLevel 	option: name:CFEColorLevel3, level:0
18-Jan-2021 17:30:14	CFS	COptions::FindByConfigLevel 	option: name:CFEColorLevel4, level:0
18-Jan-2021 17:30:14	CFS	COptions::FindByConfigLevel 	option: name:CFEColorLevel5, level:0
18-Jan-2021 17:30:14	CFS	COptions::CreateOption      	Name=CFEColorLevel6; ConfigLevel:0, m_Dirs.size = 1
18-Jan-2021 17:30:15	CFS	CApplication::put_CurrentCon	Current configuration object 0x07dfa2e8
18-Jan-2021 17:30:15	CFS	CExeModule::SetDefaultConfig	Previous default configuration object 0x07dfa2e8
18-Jan-2021 17:30:15	CFS	CExeModule::SetDefaultConfig	New default configuration object 0x07dfa2e8
18-Jan-2021 17:30:15	CFS	CRTE::CRTE                  	Ctor
18-Jan-2021 17:30:15	CFS	CRTE::Init                  	Init started
18-Jan-2021 17:43:35	CFS	ConfigServer.cpp            	10688,   249: Started tracing
18-Jan-2021 17:43:35	CFS	CExeModule::SetRoot         	Configuration root directory set to C:\proDAS\data\Configuration.
18-Jan-2021 17:43:35	CFS	CExeModule::InitApplication 	Global configurations object 8329060 created with result 0.
18-Jan-2021 17:43:35	CFS	CExeModule::InitApplication 	Default configuration set to TestCell: RRITE, Engine Type: uut1, Engine Standard: standard1, Customer: spte1, Id: 1
18-Jan-2021 17:43:35	CFS	CExeModule::InitApplication 	Default configuration object 0x0832a2e8 set.
18-Jan-2021 17:43:35	CFS	CApplication::CApplication  	Current configuration object 0x0832a2e8
18-Jan-2021 17:43:35	CFS	CApplication::ReadGenericSub	Read 2 generic subsystem types...
18-Jan-2021 17:43:35	CFS	CApplication::ReadGenericSub	Added generic subsystem type IDDS_RTE.
18-Jan-2021 17:43:35	CFS	CApplication::ReadGenericSub	Added generic subsystem type iDDS.
18-Jan-2021 17:43:35	CFS	CApplication::ReadGenericSub	Readed 2 generic subsystem types from ini file successfully!
18-Jan-2021 17:43:35	CFS	CUelProxyWrapper::Open      	COM connection created.
